"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"01-04","","4","303","137","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","6","2","2"
"01-04","","4","303","137","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","9","4","2"
"01-04","","4","303","137","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","5","2","6"
"01-04","","4","303","137","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","3","1","1"
"01-04","","4","303","137","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","0","0","3"
"01-04","","4","303","137","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","15","3","8"
"01-04","","4","303","137","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","2","3","4"
"01-04","","4","303","137","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","9","3","8"
"01-04","","4","303","137","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","8","2","4"
"01-04","","4","303","137","1","120","At-Large Trustee","","232","PARIS, Makana","","C","7","1","10"
"01-04","","4","303","137","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","10","2","1"
"01-04","","4","303","137","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","0","0","0"
"01-04","","4","303","137","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","4","1","1"
"01-04","","4","303","137","1","121","Councilmember, Dist 1","","236","POINDEXTER, Valerie T.","","C","47","17","33"
"01-04","","4","303","137","1","121","Councilmember, Dist 1","","237","SADEGH, Abolghassem A.","","C","13","1","5"
"01-05","","5","1805","802","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","356","54","215"
"01-05","","5","1805","802","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","2"
"01-05","","5","1805","802","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","0","0"
"01-05","","5","1805","802","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","0","0","0"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","6","0","4"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","6","1","0"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","1","0","1"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","5","1","3"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","5","1","4"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","3","0","4"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","2","0","2"
"01-05","","5","1805","802","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","0","0","1"
"01-05","","5","1805","802","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","12","4","7"
"01-05","","5","1805","802","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","313","52","206"
"01-05","","5","1805","802","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","37","10","15"
"01-05","","5","1805","802","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","24","3","14"
"01-05","","5","1805","802","1","12","Governor - G","","36","BREWER, Jim","","C","1","0","0"
"01-05","","5","1805","802","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","14","0","8"
"01-05","","5","1805","802","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","4","3","4"
"01-05","","5","1805","802","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","0","0","1"
"01-05","","5","1805","802","1","13","Governor - D","","40","IGE, David Y.","","C","161","37","118"
"01-05","","5","1805","802","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","211","26","114"
"01-05","","5","1805","802","1","13","Governor - D","","42","KIM, Richard Y.","","C","1","2","4"
"01-05","","5","1805","802","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","0","0","1"
"01-05","","5","1805","802","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","0","0","1"
"01-05","","5","1805","802","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"01-05","","5","1805","802","1","15","Governor - R","","46","TUPOLA, Andria","","C","22","0","9"
"01-05","","5","1805","802","1","15","Governor - R","","47","CARROLL, John","","C","11","3","11"
"01-05","","5","1805","802","1","15","Governor - R","","48","LHEUREUX, Ray","","C","4","0","1"
"01-05","","5","1805","802","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","1","0","0"
"01-05","","5","1805","802","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","182","29","98"
"01-05","","5","1805","802","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","100","13","63"
"01-05","","5","1805","802","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","57","9","44"
"01-05","","5","1805","802","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","26","13","28"
"01-05","","5","1805","802","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","18","4","5"
"01-05","","5","1805","802","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","0","0","1"
"01-05","","5","1805","802","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","0","0","1"
"01-05","","5","1805","802","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","12","0","6"
"01-05","","5","1805","802","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","9","1","10"
"01-05","","5","1805","802","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","11","2","3"
"01-05","","5","1805","802","1","24","State Senator, Dist 4 - D","","65","INOUYE, Lorraine Rodero","","C","207","36","131"
"01-05","","5","1805","802","1","24","State Senator, Dist 4 - D","","66","KIMBALL, Heather L.","","C","169","29","115"
"01-05","","5","1805","802","1","41","State Representative, Dist 1 - D","","93","NAKASHIMA, Mark M.","","C","265","41","168"
"01-05","","5","1805","802","1","41","State Representative, Dist 1 - D","","94","PAIK-MANDER, Koohan","","C","112","23","70"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","54","12","20"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","34","6","15"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","62","15","64"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","12","3","13"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","15","3","9"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","27","4","24"
"01-05","","5","1805","802","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","13","2","7"
"01-05","","5","1805","802","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","52","10","31"
"01-05","","5","1805","802","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","71","18","62"
"01-05","","5","1805","802","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","11","4","7"
"01-05","","5","1805","802","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","51","6","23"
"01-05","","5","1805","802","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","18","3","11"
"01-05","","5","1805","802","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","29","10","13"
"01-05","","5","1805","802","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","12","5","6"
"01-05","","5","1805","802","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","50","7","28"
"01-05","","5","1805","802","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","26","3","11"
"01-05","","5","1805","802","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","72","18","66"
"01-05","","5","1805","802","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","36","6","18"
"01-05","","5","1805","802","1","120","At-Large Trustee","","232","PARIS, Makana","","C","29","4","11"
"01-05","","5","1805","802","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","135","16","79"
"01-05","","5","1805","802","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","7","1","9"
"01-05","","5","1805","802","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","6","3","3"
"01-05","","5","1805","802","1","121","Councilmember, Dist 1","","236","POINDEXTER, Valerie T.","","C","350","54","194"
"01-05","","5","1805","802","1","121","Councilmember, Dist 1","","237","SADEGH, Abolghassem A.","","C","44","10","30"
"01-06","","6","1417","642","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","261","49","147"
"01-06","","6","1417","642","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","0"
"01-06","","6","1417","642","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","0","0"
"01-06","","6","1417","642","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","0","0","1"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","13","2","3"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","6","0","1"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","1","0","5"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","3","2","0"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","2","0","4"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","2","0","0"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","0","0","0"
"01-06","","6","1417","642","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","0","0","0"
"01-06","","6","1417","642","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","12","1","6"
"01-06","","6","1417","642","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","234","46","143"
"01-06","","6","1417","642","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","35","7","20"
"01-06","","6","1417","642","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","20","4","8"
"01-06","","6","1417","642","1","12","Governor - G","","36","BREWER, Jim","","C","1","0","0"
"01-06","","6","1417","642","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","10","0","4"
"01-06","","6","1417","642","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","7","1","12"
"01-06","","6","1417","642","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","2","0","0"
"01-06","","6","1417","642","1","13","Governor - D","","40","IGE, David Y.","","C","157","29","89"
"01-06","","6","1417","642","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","137","26","81"
"01-06","","6","1417","642","1","13","Governor - D","","42","KIM, Richard Y.","","C","1","1","0"
"01-06","","6","1417","642","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","0","0","0"
"01-06","","6","1417","642","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","0","0","1"
"01-06","","6","1417","642","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"01-06","","6","1417","642","1","15","Governor - R","","46","TUPOLA, Andria","","C","9","5","3"
"01-06","","6","1417","642","1","15","Governor - R","","47","CARROLL, John","","C","12","0","13"
"01-06","","6","1417","642","1","15","Governor - R","","48","LHEUREUX, Ray","","C","10","0","1"
"01-06","","6","1417","642","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","1","0","0"
"01-06","","6","1417","642","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","130","20","56"
"01-06","","6","1417","642","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","84","20","43"
"01-06","","6","1417","642","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","44","6","38"
"01-06","","6","1417","642","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","33","7","36"
"01-06","","6","1417","642","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","21","2","6"
"01-06","","6","1417","642","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","0","0","1"
"01-06","","6","1417","642","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","0","0","0"
"01-06","","6","1417","642","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","8","1","4"
"01-06","","6","1417","642","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","12","2","7"
"01-06","","6","1417","642","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","10","2","3"
"01-06","","6","1417","642","1","24","State Senator, Dist 4 - D","","65","INOUYE, Lorraine Rodero","","C","168","32","87"
"01-06","","6","1417","642","1","24","State Senator, Dist 4 - D","","66","KIMBALL, Heather L.","","C","133","24","93"
"01-06","","6","1417","642","1","41","State Representative, Dist 1 - D","","93","NAKASHIMA, Mark M.","","C","224","38","108"
"01-06","","6","1417","642","1","41","State Representative, Dist 1 - D","","94","PAIK-MANDER, Koohan","","C","77","16","66"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","49","10","18"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","32","7","19"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","53","9","45"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","5","4","8"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","12","0","8"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","27","8","13"
"01-06","","6","1417","642","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","8","0","8"
"01-06","","6","1417","642","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","44","11","15"
"01-06","","6","1417","642","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","60","15","37"
"01-06","","6","1417","642","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","6","1","4"
"01-06","","6","1417","642","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","25","2","26"
"01-06","","6","1417","642","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","11","6","9"
"01-06","","6","1417","642","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","23","7","16"
"01-06","","6","1417","642","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","15","3","9"
"01-06","","6","1417","642","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","42","8","20"
"01-06","","6","1417","642","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","19","4","15"
"01-06","","6","1417","642","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","57","16","44"
"01-06","","6","1417","642","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","22","5","17"
"01-06","","6","1417","642","1","120","At-Large Trustee","","232","PARIS, Makana","","C","23","6","18"
"01-06","","6","1417","642","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","91","21","40"
"01-06","","6","1417","642","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","6","3","8"
"01-06","","6","1417","642","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","8","0","7"
"01-06","","6","1417","642","1","121","Councilmember, Dist 1","","236","POINDEXTER, Valerie T.","","C","256","47","137"
"01-06","","6","1417","642","1","121","Councilmember, Dist 1","","237","SADEGH, Abolghassem A.","","C","33","5","32"
"01-07","","7","1658","557","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","190","68","156"
"01-07","","7","1658","557","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","0"
"01-07","","7","1658","557","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","1","0","0"
"01-07","","7","1658","557","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","1","0","0"
"01-07","","7","1658","557","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","3","0","3"
"01-07","","7","1658","557","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","3","2","0"
